review_id,rating,review_text,review_date,helpful
791,3,please change new updates its bad .make it like older,11/25/2025 19:14,1
792,5,i need to lock my WhatsApp,11/26/2025 15:43,0
793,1,powerful understand influence snap enter heat bank operator winner pure enterprise neck charge belt available artist pain quote no deck killer stupid tongue lock morning comedy training pregnant after why paper purpose emission outcome lunch fiction cycle minister pink thing radical severe birth magazine observer lawn Indian relief dramatically bone baby finish line,21/11/2025 23:05,0
794,5,I love my Whatsapp,11/24/2025 20:14,0
795,5,It's the best messenger in the world,11/24/2025 15:06,0
796,5,what is it about app maintainance it sucks,11/24/2025 8:58,0
797,5,"Dear WhatsApp Support Team, I recently received a notification that my number has been banned. I believe this might be a mistake, as I always use WhatsApp for personal and family communication only. I kindly request a review of my account, as losing access is very difficult for me. Please reconsider the decision and allow me to use WhatsApp again. Thank you for your support.”",11/22/2025 22:39,16
798,5,best app in the world 🌍🌎,11/21/2025 19:55,0
799,1,"THERE NEEDS TO BE FEATURE TO STOP CHANNEL SUGGESTIONS. THEY ARE ANNOYINGGGG!!!! SOME CHANNELS ARE INAPPROPRIATE, DISTURBING AND WEIRD! AND GUESS WHAT? THAT'S EXACTLY WHAT THE ALGORITHM BRINGS🤌🏾 DO SOMETHING",11/25/2025 20:42,0
800,5,may Whatsapp account is no longer and say that registration new number this account is not 🚫 longer,11/23/2025 16:52,0
801,1,there is a issue while uploading my whatsapp status other devices can't see it there is a message showing download isn't available right now,11/25/2025 14:57,0
802,3,Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian Palestinian ,22/11/2025 07:50,1
803,2,type shoot inner cash citizen then slowly production member third abortion usual explode championship both individual experience see barrier exist formula hot presence steady which United medium appear feeling nonetheless furniture color tunnel refugee nevertheless bed none several tremendous term everybody medication faculty surprising reach obligation apparent club translate balance outcome foundation flavor,25/11/2025 20:56,0
804,3,Can't hear voice when we talk it will heard late to both talker n hearer and vedio doesn't play,11/23/2025 23:16,0
805,3,It help me to communicate with friend,11/26/2025 20:58,0
806,1,WhatsApp reveal your privacy 🔏 unknown company product provide WhatsApp 🙏😡😡😡😡😡,11/26/2025 12:11,0
807,5,"l don't enjoy this WhatsApp messages because you always block me out of it you said I didn't registered my number but no l registered my number with my number but you still block me out of it even l registered my number with my NIN number but you still block me out of it, pls help me out of it.",11/22/2025 21:54,0
808,5,I love WhatsApp,11/22/2025 10:50,1
809,5,Hashim Ibrahim I may have some work done on WhatsApp,11/21/2025 22:58,0
810,1,"Hello, I follow all the rules in Whatsapp team, this mobile number is mine, please solve this problem",11/25/2025 12:04,0
811,5,WhatsApp is most wounderfull app,11/23/2025 12:36,0
812,5,BEST APP OF ALL TIMES,11/25/2025 19:35,0
813,5,very good very nice and very beautiful appp,11/26/2025 16:48,0
814,4,"I really don't know why WhatsApp is banning my account, this is the second time I don't spam , nor do I add people to groups without their consent I really don't know why pls help me review this pls and I want to know what I can do to stop my acct from getting banned again",11/24/2025 20:28,0
815,5,Its a very good App. so far contacts from Facebook want to go there for privacy. Usually they are fakes. But I and a few other people use it for live video Bible studies every week.,11/22/2025 21:22,1
816,5,"WhatsApp is a popular messaging app praised for its user-friendly interface, end-to-end encryption, and versatility for both personal and business communication. However, some users are concerned about its connection to Meta and the data sharing practices, as well as occasional issues like account bans or spam. Its simplicity, free voice/video calls, and multimedia support are frequently cited as major advantages. This video provides a comprehensive overview of WhatsApp, highlighting its featur",11/22/2025 7:58,0
817,1,physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically physically ,25/11/2025 06:05,1
818,5,this app is very very good to me infant you won't understand,11/22/2025 1:13,0
819,1,"Why have all my chats on my Samsung Galaxy tablet suddenly disappeared ? One day I'm happily chatting, next day everything's gone. All my contacts used to appear as a list, where I just needed to tap on a name, now only a couple show and I have to access any others individually, if I want a conversation. I have tried to restore, but I have got absolutely nowhere. Just what is going on ? I have got better things to do with my time than fiddle around with this. Nightmare.",11/26/2025 12:26,0
820,5,it's a great app,11/25/2025 5:20,0
821,1,This is a best working app,11/23/2025 13:43,0
822,5,This app have helped me a lot in so many ways I think this is the best app I've ever used and I love it 😉🥰🥰,11/22/2025 13:27,1
823,5,Best communication app I have ever used but please increased the about to 100 words. thank you,11/26/2025 9:29,0
824,5,One of the most important app in the world 💀 👍,11/25/2025 17:40,0
825,1,WhatsApp very worst 😭,11/24/2025 22:47,0
826,5,"cool app but don't switch whatsapp to aratai because aratai was access to leak your all chats , massages and data",11/22/2025 10:48,0
827,5,cool in using it,11/22/2025 14:42,0
828,2,"I had posted a lot of attachments, docs to myself. I found on 23 Nov that they are all gone without any warning! My Chat with my own number is blank! I posted a complaint to Support but no response.",11/26/2025 15:31,0
829,5,I like more you what'sapp application it's doing fast,11/25/2025 0:22,0
830,5,it is a good idea for me because it's only you and one person,11/22/2025 1:34,0
831,1,sham on you please no my WhatsApp,11/23/2025 5:50,0
832,5,WhatsApp is very easy and very superb,11/25/2025 13:58,0
833,4,the WhatsApp messager is number one app and fast app,11/25/2025 18:48,0
834,2,"This used to be the best conversation app, but not anymore. My account got logged with message ""This account can no longer use WhatsApp"" suddenly with no warning at all. I would be really disappoint if I lost it or ban forever. Fix it, WhatsApp.",11/24/2025 3:55,0
835,3,so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called so-called ,25/11/2025 02:28,0
836,5,MBQkZKOR4WHRLzXHqGzt7OvFGmJtRMiRyVhYlqajCrtuT2ZSA8LtxHxEMdxK1gYACd6srZfIp79zF4blcZmjnElJFhGenA5,24/11/2025 22:22,1
837,1,"after the update my phone didn't load any gifs,,, worst ever why this issue came to me i use the gifs everyday and now i didn't even load any gifs kindly help me whatsapp",11/25/2025 20:35,0
838,3,"Delayed actions while dialing out, and broken and disruptive noises during conversations.?",11/23/2025 18:23,0
839,5,good App. best app ever. clean interface. very good app,11/25/2025 7:35,0
840,4,lSNAPl107qHhaGVC5HDIRMf9nP4m8eFY1UxG36CVDS75i0A5WDXaZVNPTmp3z8ufrAgIrgbruQcQ8zwROISqUeDedXsHIIeN41CU,25/11/2025 21:27,1
841,1,"It has been a very bad experience, my WhatsApp has been banned without any reason, I sent so many emails but there was no response nor any solution to my problem, please check my WhatsApp once again. And my WhatsApp number should be unbanned.",11/26/2025 8:51,0
842,2,S6DexEWkpTnmwN0M3J7EMkkyZxwC94pDpTFFHC5olPy8lBojGMvqBnFPirfUxPA,22/11/2025 17:18,0
843,5,It is fast to download,11/22/2025 22:26,0
844,5,c0oIXg9ff6reHPCWPK2GvPchgj5,25/11/2025 08:26,0
845,1,"keeps logging me out of the chat, really annoying",11/24/2025 8:53,0
846,1,LaY1fGVklkffZf1eCoI1qIOhuRQO5FaUxvhX3uV3zvMYp5ojKQVtT56SXqnv8j4OmHHaRx212yKYAiNtMPe5n,21/11/2025 11:20,0
847,3,"Hello WhatsApp! Kudos for many new amazing features over the past one year. Is it possible that you guys add a feature for creating temporary WhatsApp groups? Sometimes I wish I could get guys together in a group for an upcoming event for quick updates and communication just before the deadline. I wish to have that so that after the event is done, the group automatically disbands/auto-deletes.",11/22/2025 13:27,29
848,5,WhatsApp is one of the best app that I have ever used,11/24/2025 17:51,2
849,1,bloats memory and I can't clear it.,11/22/2025 19:39,0
850,1,my number has been banned,11/26/2025 12:46,0
851,5,my friend wathsup lock how call message send,11/22/2025 18:14,0
852,3,"This app is amazing but the problem is the new update. In the about (where you can keep your status, about whatever you call it) has only 50 characters and there's no option for the about to never disappear, so I have to keep it custom and have to set it everyday so it won't go. Please fix it. Thank you!",11/24/2025 22:10,11
853,1,campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus campus ,25/11/2025 14:25,1
854,3,rJPfUlesQzA2yUPJzpk0gJnsKpkfYoNU63KIk6fVccyFaJ7m4,23/11/2025 14:22,1
855,5,it is good for messages and seeing people status,11/23/2025 3:42,0
856,4,Whatsapp status only 15 seconds this is not Good man plss change 😑,11/23/2025 9:04,0
857,5,it is a good communicating app,11/25/2025 10:38,0
858,1,PLEASE IMPROVE YOUR VIDEO AND PHOTO QUALITY WHEN UPLOAD IN STATUS,11/26/2025 16:17,0
859,5,LsQ5hxrUORrmBZQ7xJQjFewxMrmc9Tq7OVjdFcZpNF0gp6GagukrIJMqpkKfrATKlSpOXlsSMKfaVk7WefjjAXG4zf7ULwpzmF,24/11/2025 15:01,0
860,5,I KNOW THIS AAP IT'S WONDERFUL AAP IN THIS WORLD,11/24/2025 20:43,0
861,5,my Whatsapp running plz,11/23/2025 20:59,0
862,5,good app but it's not installing on my phone,11/25/2025 19:39,0
863,1,"I have a background theme in my chats and every time I send a message, it keeps flashing white and distorts the messages. This is since the last update.",11/24/2025 16:58,0
864,1,I don't know what happened,11/22/2025 1:49,0
865,5,Please i will like to make an official report on my whatsapp. I am unable to access whatsapp. I was told my account can no longer use whatsapp until i changed my whatsapp number. But i would love to use my old whatsapp number. Kindly help me,11/24/2025 21:47,0
866,2,"everything you updated thts okay bt there was an option called about , you asked you to update tht like status...if possible make it like earlier...we don't have some much time to set about everytime...",11/22/2025 0:01,1
867,4,2aXmiu6G8kkJLropywXYCmfbYut,25/11/2025 01:47,1
868,5,"This app helps a lot, I am happy.",11/21/2025 23:47,1
869,5,hear length cycle guy fate song possibly event salary strategic store consultant whenever card frustration characteristic you colonial bed knowledge punishment interest vote,24/11/2025 09:26,1
870,3,to be honest WhatsApp is the best app ever but this recently my account have been suspended twice without no reason and I don't understand too,11/26/2025 5:04,0
871,5,A very nice medium for communicating with people and having important conversations.,11/23/2025 19:29,2
872,5,"Smooth working, as i worked with it entire time, and i use it for the first time.",11/26/2025 12:29,0
873,5,unfortunately one cannot do without this app it's highly recommended,11/22/2025 23:06,0
874,3,"WhatsApp has been an amazing app I have ever used for 3 years, but just recently they have been suspending my account .After sending reviews they will still suspend it and is frustrating 😤. This is the only app am using to communicate with my course mate, apart from chatting and sending messages there is nothing else I use it for . This logging out all Times should be fixed I am pleadings with tears. I enjoy WhatsApp more than another app that's why am getting more frustrated 😤 please fixed it",11/23/2025 19:22,16
875,3,distribute manufacturing barely grandfather dad arise quote mount survive weapon empty dark new pole wash association metal pound metal drama electricity electricity,26/11/2025 17:43,0
876,5,"This app is very good even people can respond to a WhatsApp channel without downloading NGL , buh this app takes too much space...",11/26/2025 20:15,1
877,4,Official whats app ❤️❤️😁👆,11/26/2025 13:47,0
878,1,it's an old version.,11/23/2025 17:53,0
879,1,Sby7EduFr8MprLFp3FZSATmWy7J1XU2elzZM1neLUvcjlyzHjwbDeTr0mKCVumhznj7Sn3hQcfnhrr5WSKxG6shiFD,21/11/2025 12:51,0
880,5,not help because my what is not working,11/26/2025 0:45,0
881,2,Please let me access my account because of this I can't chat with my customers help me fix the issue,11/23/2025 16:16,0
882,3,personalized ringtone for specific contacts seemed to have stopped working and glitched into using the general ringtone that is used for every contact in general,11/26/2025 22:00,0
883,5,one sad thing is that our description isnt visible for others because of the new version,11/21/2025 21:08,1
884,4,condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition ,23/11/2025 18:29,1
885,5,hey dear whatsapp community temahelp may account is bened lam not adle to rune whatasapp red all your terms and conditions we will follow rules i hope you will unbon whatasapp as soon as posiibel thanks,11/22/2025 14:25,0
886,5,whatsapp no work,11/26/2025 22:02,0
887,4,Payment is needed for Android user....,11/24/2025 0:03,3
888,4,"when i get a message from a pinned chat, the notification features the wrong profile picture",11/23/2025 5:20,1
889,5,rule also fishing chairman failure belong charity visit or international girl contain typically diverse succeed breathe innocent entire expectation rise tower mouse hi need sick correspondent expense TV local painful summit agent yellow others assignment consultant literature your parking rely absolute remote group anywhere shooting proceed incentive keep note pure teen efficient proceed door factor annual reputation obviously assault used medicine shape cotton criteria dramatic universal predict insurance mention enter injury advance presentation shower agenda site,22/11/2025 17:13,0
890,5,its nice i loved it......,11/25/2025 18:13,0
891,3,I don't know why people think this is the best app ever there are other apps better than this. But I still give it 3 because almost everyone uses it,11/22/2025 3:41,0
892,3,The transfer of chats didn't work (Android to Android) and I lost some months of conversations,11/23/2025 17:19,0
893,5,easy-to-use and works great,11/25/2025 23:07,0
894,1,"1. Youtube link thumbnail not loading from the first try in whatsapp status 
2. Remove meta ai button from home screen 
3. Images are being sent in low quality",11/25/2025 20:10,0
895,1,disappointed there is no any verification code sms Or call i can't reactive my whatsApp account,11/22/2025 8:05,1
896,4,"its a beautiful and wonderful app unique that no messenger app beats up to this app till date. there's no challenge about Whatsapp messenger, if status download could directly be part of the three-button, at the right top of every status.... ( gonna be perfect ) more animations on emoji's",11/25/2025 1:31,0
897,1,It's an app for scam artists.,11/22/2025 5:05,0
898,1,am really disappointed in WhatsApp messager the just banned my account over nothing,11/22/2025 15:39,0
899,5,it's a good or an amportent app tnx .,11/23/2025 21:53,0
900,1,its not installing ive been trying from past 3 days,11/25/2025 10:57,0
901,5,"I mute the notifications of WhatsApp on the phone setting (SAMSUNG galaxy S9+ Android 11). Unfortunately, this hide the voice call screen but still hearing the ring tone. I have to open the WhatsApp to see the calling badge then the calling screen. I hope you update the app so the voice calling screen still appear even when the notifications of WhatsApp is muted. Thank you a lot. PS: I try the help center and the AI did not recognize this. Update: This issue has been resolved.",11/26/2025 3:40,12
902,3,My account is banned without me violating any rule,11/25/2025 23:00,1
903,3,"Too many ads chats, it's time move on from WhatsApp. Daily unknown number msgs or bank ads without any subscription.",11/25/2025 13:54,1
904,2,previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous previous ,24/11/2025 10:24,0
905,1,my blocked contacts gets unblock automatically why why so,11/25/2025 21:42,0
906,1,Whatsapp ban problem,11/22/2025 11:35,2
907,1,VERY BAD EXPERIENCE TOO MUCH ACCOUNT BAN PROBLEM WITHOUT ANY MISTAKE,11/25/2025 17:29,0
908,4,"Good for texting, massaging, sharing videos, experiences noting to rely on just type or voice mail or videos anytime anywhere anything only pure good time with family, friends, teacher and many other unknown people by following their channels and a little problem to update it or else no problem just pure fun with every one Thank you for this app",11/22/2025 12:15,0
909,1,i can't installed it..why??,11/26/2025 12:54,0
910,1,"For some reason,my WhatsApp has stopped working.I can't send nor receive messages.Tried switching on and off background data, still nothing.",11/23/2025 19:26,0
911,1,Thanks you very much you helped me to talk to my brother with this app,11/24/2025 19:12,0
912,1,plz whats up unban,11/26/2025 22:08,0
913,2,its not good and also its not work,11/25/2025 20:43,0
914,5,very interesting app,11/24/2025 9:12,0
915,4,it was awesome 👍 I love this app ❤️,11/26/2025 21:51,1
916,1,why posting status not in HD ?,11/24/2025 16:43,0
917,2,"Why we much privacy ful thinking about this app because when we login other devices, that's time we not seen old any conversation, that was Great. because if anyone can login my personal account they not seen my any deal . but now meta what's do that , Meta ! I think , we use what's app for personal use , so do it again",11/25/2025 0:46,0
918,4,Very good application,11/25/2025 4:21,0
919,5,it's gud & smooth,11/22/2025 2:09,0
920,4,locked chat folder show permanently without scroll ability,11/23/2025 19:57,0
921,4,"WhatsApp, please consider this request. Even though we can't see those viewers who turned off read receipts, let us see the total number of those who view our status without knowing their names. But those who turned off read receipt won't see anything as a consequence. It's a very satisfying concept for users.",11/24/2025 12:37,4
922,1,"please resume the longer 'about' option and it must stay till we change it like previously. what is this stupidity that it gets delete? how has it improved whatsapp in any way?, please fix this",11/22/2025 23:39,0
923,5,good parformance I like this app's,11/23/2025 18:42,0
924,5,It's very nice and easy to using,11/22/2025 8:25,0
925,5,it's very good application,11/22/2025 15:18,0
926,5,it's can't send an audio voice recorder,11/22/2025 18:21,0
927,5,nice one highly recommend,11/23/2025 1:07,0
928,5,best of his time,11/22/2025 16:07,0
929,2,after i changed my phone and downloaded this app. my front camera in this app. doesn't work properly... it always have this peach colored effect in it and its irritating. i un-installed the app. and downloaded again but then also it was the same!!! no one from help center responded. and it is happening in my instagram account too.!!,11/23/2025 13:26,0
930,1,"My other number is getting blocked for no reason and after review it starts working, but gets blocked again after a few hours....There is no option of contacting support to get help on this issue....please let me know who to contact and get this issue resolved permanently",11/24/2025 11:34,1
931,2,YJ9NsG4n6KDuERRjunqpQxajr4ncFTvMT,23/11/2025 09:10,0
932,1,am having issues with my whatsapp account the said I can't login onless I download official whatsapp,11/22/2025 1:28,1
933,5,i love whatsapp i can rate it 10/10 it's amazing,11/22/2025 15:41,0
934,5,it's private and I love that....its do good for conversation,11/26/2025 11:41,0
935,5,AGS the same as,11/25/2025 19:58,0
936,1,it alway say my account is no longer on use,11/26/2025 11:45,0
937,5,to push my content on whatapp status and messenger,11/23/2025 13:44,0
938,1,why I couldn't download whatsapp business,11/23/2025 22:47,0
939,1,this one is good.,11/26/2025 8:39,0
940,1,doesn't work on my tablet,11/24/2025 19:54,0
941,5,I love whatsapp,11/24/2025 20:00,0
942,1,Many of my contacts got unsaved on their own.,11/22/2025 20:13,0
943,3,"I am really,in love with this what'sapp because it help me in a lots of processes I just wish that it will come with more creative and amazing styles,🌺💗💖 thanks 👍😁😅.",11/23/2025 19:51,0
944,3,"I use to archive all my chats and whether send me a message i have to open the archive before I could see my message but now, if I achieved a chat and they sent a message it just automatically shows like a new message.",11/22/2025 19:57,0
945,5,good app in the world,11/24/2025 16:30,0
946,1,My number WhatsApp got ban but I don't know why,11/25/2025 1:11,1
947,5,easy to use app,11/22/2025 22:15,1
948,5,tomato leather throughout date shopping million king physically whisper assert face married morning yourself defensive bit permit involve actual perception couch generation table year stir speaker institutional what wall source bake exercise his hear remain officer basic ancient comfort past,26/11/2025 11:03,0
949,1,WhatsApp crashing in Xiaomi Redmi14c Avoid to buy Xiaomi Redmi14c Mobiles,11/23/2025 14:28,0
950,5,it is smooth why using u can now reshare other ppl posts I love it u can add music while posting a video or even the app is very good the app is the best I can't even think of using other message app I really love WhatsApp this is all I have to say do u all agree with me,11/24/2025 1:15,0
951,1,it was working fine. they did some kind of update now I can't send or receive,11/25/2025 11:55,0
952,5,the bestest one for communication,11/22/2025 16:41,0
953,3,paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper paper ,26/11/2025 02:31,0
954,5,Can't use WhatsApp allow me to use WhatsApp,11/25/2025 22:19,0
955,1,Very bad update my account got ban without any reason and didn't open know,11/23/2025 19:33,0
956,5,very useful for me,11/25/2025 20:51,0
957,2,its a good app but i hate the new update of the about make it like the old one again then i would love to give 5 stars,11/26/2025 12:48,0
958,5,how do I don't Whatsapp,11/24/2025 13:09,0
959,1,WhatsApp problem,11/24/2025 12:41,0
960,2,"whatsapp for windows. since your update on early Nov, the prog keeping crashing. everytime I restart, the messages are downloaded again. this program was working without trouble before the update.",11/25/2025 10:53,0
961,5,help me on whatsApp,11/26/2025 6:02,0
962,4,"Please I don't know what happened but it keeps saying official WhatsApp, and i download it directly from apple store, please what can I do to access it back",11/22/2025 17:11,0
963,5,It's a great one,11/23/2025 20:49,0
964,1,WhatsApp registration everytime when opening whatsapp.,11/22/2025 19:45,1
965,5,why my whataapp not working,11/24/2025 19:23,0
966,1,need to track people that are doing inappropriate activities,11/24/2025 12:18,0
967,4,is it possible to have an option where one can bluetick some contacts and Grey tick some,11/24/2025 12:43,0
968,5,Wow the best app for chatting with friends,11/24/2025 0:36,0
969,1,No notifications of messages still,11/23/2025 8:59,1
970,5,My Whatsapp video,11/25/2025 4:25,0
971,3,m8o6ZRXuTtPU2eXbqHZ0i2e1NbyxxR9MnnXc,21/11/2025 22:48,1
972,5,can't see new things in spite of updating,11/22/2025 9:46,1
973,4,It is blocking me from using it,11/26/2025 19:16,0
974,1,your update is affecting my download for Audios and sending of stickers 😤😤,11/22/2025 1:36,1
975,5,I very happy this application,11/23/2025 7:46,0
976,1,HATE THE NEW UPDATE TO YOUR STATUS. PLEASE GIVE BACK THE HIGHER CHARACTER LIMIT AND ALLOW US TO SE THE STATUS PERMENANTLY AGAIN IM GONNA LOSE MY MARBLES,11/24/2025 16:43,0
977,1,call cannot be used,11/26/2025 19:39,0
978,1,I don't want other people knowing more about me than what I want to give them,11/26/2025 5:45,0
979,5,lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson lesson ,26/11/2025 03:51,1
980,2,I love tge app but after the last update the menus dont open. i cant edit messages and every emoji or buttons that are on the right border of the phone do not work.,11/26/2025 2:17,1
981,4,That was very good.,11/25/2025 16:11,0
982,5,"5star rating! WhatsApp is perfect for staying connected with friends and family.However ,I feel it would be amazing if it supported more indian languages .",11/23/2025 12:46,2
983,3,"After all These updates both on WhatsApp business and normal WhatsApp, updating my status has been a challenge. Using 5G Internet and uploading anything is nearly impossible.",11/25/2025 11:58,0
984,5,very Good sarvice nice,11/24/2025 18:02,0
985,1,client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client client ,21/11/2025 07:01,1
986,3,"based,on my previous use of this app you will lose you none backup data , despite of there's recover back programs will recover back your closed chat. I suggest to make this as one option and safe all chat history in your servers 😄",11/22/2025 3:30,1
987,5,I love using the app fast and easy,11/26/2025 3:33,0
988,1,Why can't I delete a message discretely without the recipient knowing THIS MESSAGE WAS DELETED!!!,11/22/2025 4:36,5
989,1,whats app lock not properly working,11/24/2025 14:02,0
990,5,screen sharing option is very useful,11/23/2025 19:49,1
991,5,easy to go I love this app,11/25/2025 1:07,0
992,1,dear WhatsApp group my WhatsApp number has been banned again and again please solve this issue soon as possible,11/22/2025 22:40,0
993,1,banning my number without any reason again and again even after reviewing within a few minutes again same condition,11/23/2025 21:32,0
994,5,please clean my whatsapp,11/26/2025 13:52,1
995,4,i really love 💕 this platform is so nice 🙂 and lovely,11/25/2025 2:18,0
996,5,perfect app for chay,11/23/2025 10:15,0
997,2,why viewing status is displaying half view in the screen,11/26/2025 16:54,0
998,5,to much good one,11/23/2025 6:25,1
999,5,WhatsApp is the best app I also like and use thes app,11/21/2025 21:01,0
1000,3,can't load WhatsApp,11/22/2025 15:54,0
1001,1,"I don't know what's the problem but, until now it's loading",11/23/2025 17:56,0
1002,1,"my video call is showing blur without even touching anything, it stays blur always by default.",11/24/2025 16:45,0
1003,3,"Sometimes, it's confusingly difficult",11/24/2025 12:12,0
1004,3,"following that last update, notifications are random, delayed and on locked screen, pop up is saying "" you may have a notification"" which is unnecessary when the app itself should do that. please fix this. or give an option to turn off..",11/25/2025 11:00,0
1005,2,"Backup on this app is absolute trash, I lost all of my chats, it can't restore them.",11/24/2025 21:44,0
1006,5,WhatsApp Good 🙂,11/24/2025 18:13,0
1007,1,capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability capability ,24/11/2025 03:49,1
1008,1,not working in WhatsApp my mobile,11/26/2025 10:45,0
1009,5,"Excellent, thanks",11/25/2025 10:03,0
1010,5,dubel space WhatsApp,11/25/2025 2:59,0
1011,1,latest update sucks i need to force stop it to open it again after closing it again.,11/24/2025 17:58,0
1012,1,they are showing non recommended channels which I don't like and they're making me angry 😡,11/24/2025 21:28,0
1013,4,DJ3phup5ZgeMWaiJGjMlLlFbH2iKdRhPVta2igRXC37JkL2PuXR,24/11/2025 15:32,1
1014,2,push chemical proud annual shift fuel signal politics fifty stock planet south anger end toward violence retirement if far venture psychologist usual personnel Jew forever permission myself atmosphere digital juice success furthermore fairly deep emotion besides head offensive fight guard works jet to subject immigrant storage literally essay derive preparation entrance forest boom location around intense nerve rose shortly shopping therapy photographer learn Internet novel explore barrier computer reveal upper movement sector creative crucial helpful page angry admit of hunter plot United scholar reasonable sometimes gently twin economist weight nurse clothing profession,26/11/2025 14:07,1
1015,5,It is very important for emergency message.,11/24/2025 19:04,1
1016,4,Let it save the updates,11/22/2025 13:33,0
1017,5,es ka solutio Nepali you need to official WhatsApp login,11/24/2025 17:38,0
1018,2,Worst platform to send videos ever. The compressing is so heavy we can't even distinguish who is in the video. Trash.,11/22/2025 13:51,1
1019,1,too many updates every day one update,11/26/2025 9:59,0
1020,5,Great improvement,11/23/2025 22:38,0
1021,5,Switching to Signal,11/23/2025 14:24,0
1022,1,while using the app I am sending a message to person's coming back from that message I am getting black screen in the bottom. could you please work on this issue and sort it out.,11/25/2025 13:14,0
1023,5,easily effective and helpful,11/24/2025 11:21,0
1024,5,my experience with this page not okay whenever I try to go Watt sapp they said open original watts app I need you to help me thanks,11/23/2025 2:44,0
1025,5,very nice app for use,11/25/2025 0:26,0
1026,5,"This is a great app. But the problem I have is that when you are added to a group, you cannot see past messages from that group, only the ones when you entered that you will see. Another problem is that we cannot make voice note on status watched",11/26/2025 1:10,0
1027,5,I'm very grateful that I am using WhatsApp,11/25/2025 2:13,0
1028,5,it is very easy to use it was very good app,11/26/2025 17:47,0
1029,1,WhatsApp OTP not received please solve this problem,11/24/2025 22:14,0
1030,5,The best app ever,11/23/2025 19:24,0
1031,4,resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource resource ,26/11/2025 19:13,0
